timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519294755437113,1,4,7,3,-3,-2,-1,-2
1519294755438116,3,0,-2,-10,17,3,0,2
1519294755438116,-2,-2,-4,2,-8,1,1,-3
1519294755450150,0,4,8,-8,3,2,1,0
1519294755450150,-1,1,-2,12,-16,-2,-2,-1
1519294755466194,-1,-7,-5,15,-11,-3,-1,-1
1519294755466194,-3,-3,-10,-41,14,-1,-2,-3
1519294755473212,1,2,-3,16,-2,-2,-1,0
1519294755473212,2,0,-4,-13,7,0,1,2
1519294755480230,-2,2,-3,3,-13,-3,-2,-1
1519294755480230,-1,-4,5,2,-3,-3,-1,-2
1519294755496631,0,2,-8,-4,-3,1,-1,0
1519294755496631,-1,0,12,9,7,0,-2,-3
1519294755502315,0,-3,-7,-14,0,1,0,-1
1519294755502315,0,2,6,3,-5,-2,-7,-1
1519294755510364,-2,1,-6,9,0,0,5,0
1519294755510364,-2,-4,2,-20,2,0,-1,0
1519294755519334,-2,-1,-5,-13,-13,-4,-4,-2
1519294755519334,-1,0,4,-10,13,4,1,1
1519294755533372,-1,1,3,16,0,-1,-4,-1
1519294755533372,2,1,-2,8,-6,1,0,0
1519294755540419,1,-3,4,6,18,3,8,4
1519294755540419,-1,1,-6,0,-7,-3,-7,-4
1519294755555459,1,-3,3,-3,-1,0,0,1
1519294755555459,-1,-1,-5,1,2,0,1,-1
1519294755562473,-1,2,11,-4,-10,-4,-4,-1
1519294755562473,2,-3,-15,2,-9,-1,6,1
1519294755570494,-1,1,9,-11,2,0,-2,0
1519294755570494,-2,-3,-8,6,3,1,-1,-3
1519294755579558,0,0,-2,18,5,1,-2,-1
1519294755579558,0,0,-6,-19,-1,-1,2,-1
1519294755593591,-1,-1,-3,-14,-27,-4,-3,-1
1519294755593591,-2,-2,-1,23,35,6,1,0
1519294755600613,1,6,1,-23,-1,-2,0,0
1519294755600613,0,-6,3,17,-3,0,2,0
1519294755615812,-1,-4,8,8,-8,-1,-1,-1
1519294755615812,0,3,-3,-5,4,-2,-1,-1
1519294755622831,0,2,11,13,1,0,-1,-1
1519294755622831,0,-11,-13,-38,-5,-2,-2,1
1519294755629853,-1,1,-1,-10,0,-2,-4,-3
1519294755629853,0,1,6,19,-7,0,0,3
1519294755638878,-1,-1,-5,-17,-2,0,-2,-1
1519294755638878,-2,2,2,9,-4,-2,0,-2
1519294755654091,1,1,0,-13,5,2,2,1
1519294755654091,0,2,0,-13,0,-1,-4,-3
1519294755659940,-2,-7,-12,11,0,-2,4,0
1519294755659940,-1,4,1,3,-2,-1,-8,-2
1519294755676226,-2,-2,-2,6,8,1,-1,-1
1519294755676226,0,2,0,-12,-12,-3,1,1
1519294755707383,-1,-6,1,-4,-5,-1,-1,0
1519294755707383,-3,-2,-4,38,17,-1,0,-3
1519294755708123,-2,-3,-22,-50,4,0,-2,0
1519294755708123,-1,-1,1,-5,-6,-2,-1,0
1519294755710129,-1,-1,-4,-13,-13,1,0,-2
1519294755710129,0,2,8,14,4,1,2,0
1519294755713139,0,-1,0,10,6,-2,0,-2
1519294755713139,0,3,-1,2,-8,-1,1,1
1519294755720158,-1,-9,-5,6,-6,-2,-1,-2
1519294755720158,-3,1,2,-12,0,0,2,0
1519294755735198,-1,4,14,18,-1,0,-1,-2
1519294755735198,-1,-1,0,-11,1,1,-7,-1
1519294755744221,0,2,-6,13,5,1,6,4
1519294755744221,0,-1,17,-13,-4,-1,-1,-1
1519294755759573,-3,-7,-11,-4,-2,0,-2,-1
1519294755759573,0,-2,6,18,1,0,3,-2
1519294755760278,0,0,-25,-29,-1,-3,-6,-3
1519294755760278,1,0,-7,0,-4,1,7,4
1519294755773296,-1,0,4,24,6,0,-9,-2
1519294755773296,0,0,4,-27,-4,-4,-3,-1
1519294755780318,-2,-4,0,20,2,0,-2,0
1519294755780318,1,3,-3,-23,-4,1,1,2
1519294755795357,0,0,-6,3,1,0,3,0
1519294755795357,-2,-3,-2,20,2,-2,-1,-2
1519294755802374,-1,2,4,-26,3,0,-3,0
1519294755802374,1,3,9,26,-3,2,0,2
1519294755818417,0,0,0,4,-19,-3,0,-1
1519294755818417,-2,-2,-8,-4,14,-2,-3,-3
1519294755819423,0,0,10,2,-1,0,1,-1
1519294755819423,-1,-1,-18,-3,2,-1,-4,-2
1519294755842997,-2,-4,-1,-5,-1,-3,-1,-2
1519294755842997,0,0,-2,6,-8,1,3,1
1519294755842997,2,2,5,6,-19,-5,-2,-1
1519294755842997,-3,1,3,-24,-3,-5,-6,-3
1519294755855266,2,1,-6,22,15,4,2,3
1519294755855266,-1,-1,-1,21,-2,0,-2,-1
1519294755863170,-3,1,6,-11,12,0,4,-1
1519294755863170,1,1,1,10,-19,-2,-3,-2
1519294755878111,-1,2,1,-1,9,1,6,1
1519294755878111,-1,-1,-5,-7,-1,0,-4,2
1519294755879113,1,3,-1,9,-3,-1,-3,-2
1519294755879113,-2,-3,3,6,2,-1,0,-2
1519294755902174,-1,0,0,-3,-1,-2,-4,-2
1519294755902174,-1,-1,-5,-16,4,3,3,-1
1519294755903177,1,5,7,-10,-7,-1,1,2
1519294755903177,-2,-11,-8,-8,-17,-3,-1,1
1519294755915437,0,1,5,12,18,0,-1,-2
1519294755915437,2,-3,-5,10,-2,-3,0,0
1519294755923261,0,3,-4,-5,3,1,-1,-2
1519294755923261,-1,0,4,-3,9,5,-1,0
1519294755938746,-2,2,-1,-8,-16,-4,-1,2
1519294755938746,-1,-4,7,14,-6,2,2,-1
1519294755939706,-2,-7,-1,-1,11,-2,-4,-3
1519294755939706,-1,1,-9,-7,-8,-3,2,-1
1519294755953575,1,3,-24,-8,-2,1,2,0
1519294755953575,0,4,20,-14,3,1,1,1
1519294755959592,-4,-5,-8,21,-6,-3,-4,-3
1519294755959592,1,1,1,-30,5,-3,0,-2
1519294755983659,-1,4,3,7,-6,-4,-11,-5
1519294755983659,-1,-9,-4,18,-15,-3,6,2
1519294755983659,0,1,-8,-42,15,4,4,1
1519294755983659,0,1,6,1,1,0,-1,-1
1519294755998916,0,-2,2,-10,-2,0,0,1
1519294755998916,-2,-1,-11,-5,-5,-3,-7,-5
1519294755998916,-1,-1,9,12,-1,-2,-3,-3
1519294755998916,0,0,-6,16,4,0,9,1
1519294756013732,-2,-2,7,-6,-13,-3,-10,-1
1519294756013732,1,0,-8,-9,3,0,0,1
1519294756019749,1,-1,5,-3,10,2,2,3
1519294756019749,-2,1,-2,13,5,-1,-3,-3
1519294756034788,-1,-4,-4,-7,-5,0,5,1
1519294756034788,0,2,-3,25,4,-2,0,-1
1519294756042815,-1,4,-2,-20,-7,-2,-1,0
1519294756042815,-1,-7,2,29,-16,-3,-1,0
1519294756059859,1,-3,1,-24,10,-3,0,-2
1519294756059859,-4,0,-2,-5,-11,-2,-1,1
1519294756060857,-1,4,2,17,6,0,-3,-2
1519294756060857,1,-5,-2,13,9,3,0,1
1519294756074011,0,1,2,3,-7,1,1,-1
1519294756074011,0,-1,-6,-22,-4,-5,-3,-3
1519294756079912,1,-1,7,7,-7,1,0,0
1519294756079912,-1,-1,3,-2,0,-2,-4,-1
1519294756095224,0,0,-7,6,3,3,2,1
1519294756095224,-1,-1,-4,-26,-1,1,0,0
1519294756103281,-1,1,1,32,8,-2,-1,0
1519294756103281,0,-1,-3,-57,7,2,-5,-1
1519294756118289,-2,-2,9,-8,-5,-1,-2,-1
1519294756118289,1,-2,-12,-4,0,0,4,-1
1519294756119288,-1,-3,-2,6,-9,1,0,-1
1519294756119288,0,4,5,19,-5,1,-3,-1
1519294756140363,0,-4,-1,-7,12,0,-1,-1
1519294756140363,-3,-6,6,-5,-2,-4,-5,-1
1519294756141356,-1,-3,-2,3,7,-1,0,-2
1519294756141356,-2,5,-2,1,-2,0,2,-1
1519294756154678,1,1,8,0,-3,-1,0,-1
1519294756154678,0,0,-9,26,10,1,2,0
1519294756162928,-1,0,0,-11,-12,-3,1,0
1519294756162928,1,0,4,-11,1,0,1,0
1519294756178943,1,-2,2,35,9,0,3,0
1519294756178943,-1,0,5,-16,-4,-1,-2,-2
1519294756178943,2,-2,-6,-17,-6,0,2,2
1519294756178943,0,1,-8,1,0,-3,-8,-4
1519294756193860,-2,-2,-1,4,-4,-1,1,-1
1519294756193860,1,1,-4,-5,4,-1,-2,0
1519294756200107,-1,-1,0,8,-5,-2,-1,-2
1519294756200107,-4,-3,5,3,8,-2,0,-1
1519294756215148,-1,-1,-7,-11,-2,-1,3,-1
1519294756215148,-2,3,6,17,-3,-2,3,-1
1519294756222949,0,-3,-1,14,11,4,-1,-1
1519294756222949,-1,-2,-9,-28,-15,-3,-1,-2
1519294756238990,0,1,1,-3,0,2,-3,1
1519294756238990,1,2,3,7,-8,-2,-2,-1
1519294756238990,-1,-2,-5,-7,-1,-1,-1,-2
1519294756238990,-1,0,0,5,5,-2,-2,-1
1519294756254012,-2,-1,1,4,-7,-1,2,1
1519294756254012,1,-1,2,2,3,0,-1,-2
1519294756260016,0,-1,-6,-5,-5,-2,-3,0
1519294756260016,-2,1,3,-2,2,3,2,-1
1519294756275297,-1,3,-2,-5,7,0,1,-1
1519294756275297,-4,-2,0,-2,-3,-2,-3,-4
1519294756282146,1,-1,0,-1,-4,-1,-1,3
1519294756282146,1,0,-3,-11,-12,-1,3,2
1519294756298500,-1,-2,-1,8,6,0,-1,0
1519294756298500,-1,1,-5,-16,17,3,-3,-1
1519294756299243,-2,-6,-4,-2,-3,-2,-3,-4
1519294756299243,1,1,5,0,-5,0,0,2
1519294756314283,-2,-1,-5,9,-6,-1,0,-2
1519294756314283,0,2,2,-6,0,2,1,-1
1519294756320302,0,1,2,-4,0,2,2,1
1519294756320302,1,-3,-9,19,-5,-2,-2,-2
1519294756335747,-2,2,15,-23,5,-4,-6,-3
1519294756335747,-1,-4,-1,5,5,2,0,1
1519294756342726,-1,0,-8,-7,-7,-2,-1,-3
1519294756342726,-1,1,-1,21,-1,1,1,0
1519294756358404,0,-1,-5,-21,-3,-1,-1,0
1519294756358404,-2,0,2,-3,-4,-4,0,1
1519294756359636,-1,-2,-1,8,-14,-4,-2,-1
1519294756359636,0,-1,5,-35,11,1,1,0
1519294756374443,0,-2,-7,10,23,6,2,1
1519294756374443,-3,-4,-9,0,-4,-3,-3,-4
1519294756380462,2,2,0,12,-3,1,-1,1
1519294756380462,2,1,5,4,0,-2,-4,0
1519294756395502,-1,-2,-1,-1,-10,-2,8,0
1519294756395502,0,-2,0,-1,-2,1,0,0
1519294756402519,-2,-2,-3,-3,-2,-2,-1,0
1519294756402519,0,0,-1,0,-6,0,-2,0
1519294756418654,-1,-1,-1,8,11,0,-5,-2
1519294756418654,1,2,1,-10,-4,-2,-1,0
1519294756419601,0,1,7,-9,1,0,-2,-2
1519294756419601,-2,-3,-4,-1,-4,-3,-1,-4
1519294756433600,1,0,1,7,-9,1,-1,1
1519294756433600,0,0,1,-5,-4,3,-2,1
1519294756439617,-2,-1,0,3,2,-1,1,-2
1519294756439617,0,-1,1,7,4,1,3,2
1519294756455671,0,-3,5,-5,-15,-3,-3,-1
1519294756455671,-2,-2,-17,13,17,2,0,-1
1519294756462681,-2,-2,-13,-17,-5,-2,-1,0
1519294756462681,-2,0,2,10,5,1,2,-1
1519294756477718,-1,0,-2,0,-3,-3,-1,-1
1519294756477718,-1,-1,5,-22,-10,-2,-3,-2
1519294756484739,0,0,4,21,12,3,0,0
1519294756484739,0,-1,-7,-16,4,1,2,0
1519294756500780,-1,-1,-2,8,3,-1,-2,-2
1519294756500780,0,2,9,7,-3,1,3,-1
1519294756501782,-1,0,-4,-41,4,0,-2,-1
1519294756501782,-1,-3,-5,-7,-7,-5,-2,-2
1519294756514820,-1,-1,-3,9,-6,1,-1,0
1519294756514820,0,-2,-3,0,2,0,1,2
1519294756522841,3,-1,6,20,0,2,1,-1
1519294756522841,-2,0,1,9,-8,-3,-3,-2
1519294756537881,0,0,13,21,14,1,-4,-1
1519294756537881,0,-1,-16,-5,-6,-4,6,1
1519294756545911,-2,-4,0,-9,1,-1,-1,-1
1519294756545911,-1,-1,-3,15,0,2,0,1
1519294756553936,1,0,-7,-10,-7,-1,2,0
1519294756553936,-1,0,11,35,3,-1,-8,-3
1519294756559938,-1,1,-3,-34,-4,-1,2,1
1519294756559938,-2,0,4,-19,-1,-3,2,0
1519294756575252,0,1,7,11,-4,0,-1,-1
1519294756575252,0,-2,-10,-32,-3,-2,-4,-2
1519294756582035,1,0,8,31,6,0,0,0
1519294756582035,-2,-1,2,2,2,1,-1,0
1519294756598082,-2,-1,-10,-37,-7,-3,-1,0
1519294756598082,0,1,4,15,4,1,1,0
1519294756605132,1,0,2,19,3,-2,-1,0
1519294756605132,0,1,4,-11,8,3,-1,1
1519294756621143,-2,-1,-7,4,-4,-3,-1,-2
1519294756621143,0,-1,1,-1,-2,0,1,-1
1519294756622181,0,-1,3,-3,-18,-2,0,-2
1519294756622181,0,-1,-5,27,18,0,-1,-1
1519294756635177,-1,-3,-9,-43,-2,1,0,-2
1519294756635177,0,-1,7,-9,-2,1,1,0
1519294756642196,-3,-1,5,9,-4,-3,-4,-2
1519294756642196,0,-1,-12,5,-9,0,-1,-1
1519294756657236,-1,-1,2,16,-1,1,0,1
1519294756657236,-1,-6,-26,-2,-1,-2,-2,-2
1519294756673277,-2,-1,-1,-17,3,-2,-1,0
1519294756673277,0,-1,3,20,-13,-3,0,-2
1519294756680817,0,2,-5,-37,6,4,1,-1
1519294756680817,-1,0,17,0,4,0,-1,-1
1519294756688903,-1,-3,-7,29,3,-1,-2,-1
1519294756688903,0,1,11,20,5,-1,10,0
1519294756695867,-1,-2,-5,-13,-6,-2,-4,-1
1519294756695867,2,3,-5,1,-3,1,1,2
1519294756702639,0,1,12,-11,-3,-2,-3,-2
1519294756702639,-1,-2,-3,-3,1,1,-2,-2
1519294756717933,0,1,9,4,0,-1,3,-1
1519294756717933,-2,0,-4,7,4,-1,-3,-3
1519294756733728,1,2,1,5,-2,-2,-1,0
1519294756733728,-1,-9,-15,-33,-7,-2,-3,0
1519294756740744,-1,-1,4,36,-4,-1,0,-1
1519294756740744,-1,-3,-17,-55,-2,-1,0,-1
1519294756741750,-3,1,7,7,-2,0,-2,-2
1519294756741750,1,6,-1,-1,1,0,1,1
1519294756755891,0,-3,-7,-6,1,2,5,-1
1519294756755891,-1,0,25,44,2,-2,-4,0
1519294756763412,0,1,-15,-60,-3,1,0,0
1519294756763412,-1,-1,7,13,-3,-1,1,1
1519294756777298,-2,-2,0,-18,-4,-3,-2,1
1519294756777298,0,6,-11,51,6,1,2,1
1519294756785575,-1,-7,9,-2,4,0,-2,-2
1519294756785575,2,2,12,-8,-1,0,-2,0
1519294756801433,-2,-1,-3,16,-5,-3,-1,-1
1519294756801433,1,3,6,13,-2,0,2,1
1519294756801433,-1,-5,-21,-45,2,1,-2,0
1519294756801433,-3,-1,-2,-3,-7,-1,-1,-2
1519294756814584,1,0,10,3,-3,3,1,-1
1519294756814584,-2,0,18,14,3,-3,-3,-3
1519294756822952,-1,-2,-4,24,0,-2,-1,-2
1519294756822952,1,1,8,7,4,2,-1,0
1519294756837910,-1,0,-19,-18,-2,0,-3,0
1519294756837910,-1,-2,7,29,-6,-1,-1,-1
1519294756845668,1,-2,-6,-38,-3,1,3,1
1519294756845668,-3,-3,2,9,6,-5,-8,-5
1519294756860706,1,2,1,11,1,0,-2,1
1519294756860706,-2,-4,-1,0,-4,-2,-1,-1
1519294756861718,1,-1,-18,-12,-15,-1,1,0
1519294756861718,2,-1,6,-16,4,1,2,1
1519294756875746,-3,-1,11,1,14,-1,-4,-1
1519294756875746,0,-5,-17,-35,-12,-3,0,1
1519294756890910,-1,1,13,29,13,4,1,-1
1519294756890910,0,2,-6,41,-7,1,1,1
1519294756897837,-2,-7,-6,-32,-20,-7,-3,-3
1519294756897837,1,0,-3,-29,15,2,1,0
1519294756905064,-1,3,1,11,1,-1,0,1
1519294756905064,-2,-4,-9,8,-1,-1,-2,-3
1519294756921130,1,1,-8,-22,-4,2,3,1
1519294756921130,-2,-1,5,0,2,0,0,-1
1519294756922129,-2,-2,-10,18,2,-4,-2,-1
1519294756922129,-1,5,11,8,0,0,0,0
1519294756935907,0,0,-4,-18,0,-3,-1,-1
1519294756935907,0,-2,-1,-7,4,1,1,-1
1519294756942924,0,1,-5,8,-1,0,-1,0
1519294756942924,1,1,6,-11,-7,-3,-1,-1
1519294756958127,1,-3,-5,25,-2,0,0,1
1519294756958127,-3,-2,0,-6,-4,-3,-4,-3
1519294756965239,1,0,4,-9,3,1,1,1
1519294756965239,0,-1,0,-16,-5,1,-1,1
1519294756981413,-3,-3,4,25,5,-5,-4,-3
1519294756981413,0,0,-6,-16,-4,-3,1,0
1519294756981413,-2,1,8,4,1,2,1,0
1519294756981413,-1,-2,-5,-8,-5,-1,0,0
1519294756995302,0,3,3,9,8,1,0,1
1519294756995302,1,0,-15,-4,-2,1,0,-2
1519294757002541,1,2,26,47,-2,-1,1,1
1519294757002541,-3,-7,-18,-19,1,-2,-1,0
1519294757017423,0,-2,1,13,-6,1,-1,-1
1519294757017423,1,2,10,5,-2,-1,-3,0
1519294757025547,-2,1,-8,-34,-5,-1,-3,-1
1519294757025547,-2,-2,0,25,3,-3,-2,-1
1519294757040808,1,0,1,20,15,3,1,0
1519294757040808,0,0,-5,-41,-6,2,1,-1
1519294757048517,-2,-4,0,29,0,-3,-1,-2
1519294757048517,0,1,5,-13,-1,-3,-2,-1
1519294757054747,1,2,-3,-8,-4,-1,1,1
1519294757054747,0,-2,6,11,-3,-2,-1,-1
1519294757062584,2,0,-13,-1,2,4,2,0
1519294757062584,-1,-7,-17,-32,4,-1,-1,-1
1519294757077599,-2,2,9,27,-1,-1,-1,-3
1519294757077599,0,-1,-1,-45,-8,-2,1,1
1519294757085692,-2,0,-1,6,-3,-3,0,-1
1519294757085692,1,2,2,-2,-1,0,1,0
1519294757100655,-2,-1,-4,24,8,1,-1,-2
1519294757100655,-2,-4,-2,-30,-1,-3,-2,2
1519294757101657,0,-3,-9,-19,-6,-1,0,-1
1519294757101657,-2,1,1,14,1,1,-2,-3
1519294757115694,-3,-1,7,-48,-16,-2,1,0
1519294757115694,0,2,-2,17,21,2,1,0
1519294757122844,0,-1,4,-15,0,-2,-3,-1
1519294757122844,1,0,-3,14,-5,2,1,0
1519294757137984,-1,-2,-12,7,-4,-2,-2,-3
1519294757137984,-3,-1,-2,19,-6,-1,0,-2
1519294757144773,-1,-1,1,3,-1,0,0,0
1519294757144773,-2,-1,-1,-8,1,-3,-2,-1
1519294757160815,2,2,8,-13,-2,0,-1,1
1519294757160815,-1,-1,-3,17,-4,0,-2,-1
1519294757161818,1,0,-2,1,2,0,-3,-1
1519294757161818,0,3,6,-6,2,1,0,2
1519294757175898,-3,-2,-6,-2,1,-1,1,-2
1519294757175898,2,0,8,22,-10,-1,0,-2
1519294757183188,-1,-1,-3,24,5,-1,-3,-1
1519294757183188,0,-1,8,-22,10,1,-1,-1
1519294757198144,-1,0,-3,-4,0,-2,-2,-1
1519294757198144,-1,-3,-13,-1,-3,-1,-2,-1
1519294757205171,0,2,12,8,-9,-2,-1,0
1519294757205171,-2,-3,-6,-29,3,-1,-2,-1
1519294757221189,0,0,1,23,5,3,-2,1
1519294757221189,0,0,0,-11,-3,0,1,1
1519294757222087,-2,-3,-5,-11,3,-1,-2,-1
1519294757222087,2,0,0,8,0,2,3,1
1519294757235015,1,0,2,7,-4,0,2,1
1519294757235015,-1,-1,-3,-18,-3,0,0,-3
1519294757242033,-3,-4,-2,-10,3,-3,-1,-3
1519294757242033,-1,-1,-1,26,0,-1,-2,-1
1519294757258076,-1,0,2,-7,2,1,1,0
1519294757258076,0,1,4,31,-4,-1,1,1
1519294757265092,2,0,-5,-11,-3,0,2,0
1519294757265092,-1,3,2,-21,-5,-2,-1,-1
1519294757281383,-1,1,-4,29,-2,-4,-2,-1
1519294757281383,-2,0,4,-4,22,2,-1,1
1519294757281383,0,-2,1,43,-5,1,0,-2
1519294757281383,-1,-5,-7,-51,-7,-4,-2,0
1519294757295174,0,2,1,-5,-5,0,0,1
1519294757295174,-2,2,3,9,-3,0,-1,-2
1519294757303401,-1,1,-8,-7,-7,1,0,0
1519294757303401,-2,-1,10,18,2,-2,-1,-3
1519294757318309,-1,-1,-5,-12,1,-1,-1,-1
1519294757318309,-2,-6,-7,-8,-2,-2,0,0
1519294757325467,-2,-1,-3,16,-1,-3,-1,-2
1519294757325467,1,2,-3,15,-2,2,1,2
1519294757340542,0,-2,-3,-22,0,0,0,0
1519294757340542,-2,-3,1,26,-3,-4,-2,-1
1519294757348576,0,1,-3,-28,0,0,-1,-1
1519294757348576,-3,0,3,14,2,-2,-3,-2
1519294757355585,-1,-3,0,18,2,0,-1,-1
1519294757355585,1,2,6,-19,-4,-2,-1,0
1519294757362367,0,0,11,19,5,1,0,0
1519294757362367,1,1,-14,-5,-3,0,2,0
1519294757377393,-3,-5,-11,-9,-10,-6,-3,-1
1519294757377393,1,2,11,7,-1,2,1,1
1519294757385901,-1,4,-3,4,3,-1,-1,1
1519294757385901,-2,-8,-6,16,1,-4,-2,-2
1519294757400071,0,4,2,-57,1,4,3,2
1519294757400071,-1,-3,-4,40,0,-3,-3,-3
1519294757409052,-1,-6,-6,-5,0,-3,-2,0
1519294757409052,-1,3,-3,-30,0,2,-1,-1
1519294757415073,-1,-2,-6,9,1,-2,-1,-1
1519294757415073,1,2,1,-25,0,1,1,1
1519294757423102,-2,0,5,-6,-2,-1,1,-2
1519294757423102,0,1,7,24,-8,0,2,3
1519294757437825,1,-3,-10,-14,7,-1,0,-2
1519294757437825,-1,0,-7,8,5,0,-1,-2
1519294757444824,0,-3,-4,-21,-3,0,0,0
1519294757444824,0,0,3,17,-2,-2,-1,-1
1519294757459865,0,-3,-2,2,-6,-1,-2,-1
1519294757459865,-3,0,4,4,0,0,0,2
1519294757467885,-2,1,4,17,2,-1,-2,-2
1519294757467885,-1,-2,1,10,0,2,1,0
1519294757474904,-3,3,-4,-70,1,-1,-4,-2
1519294757474904,-1,-9,-3,33,-1,-1,-1,1
1519294757482958,3,2,8,-24,0,2,2,1
1519294757482958,-1,2,-2,31,-2,1,0,0
1519294757498294,-1,-1,5,10,-3,-4,-1,-1
1519294757498294,2,0,-12,-43,-4,-1,1,-1
1519294757505987,-28,7,10,31,6,0,-4,-6
1519294757505987,10,-11,6,-25,-6,0,3,5
1519294757520043,-3,-3,-34,5,2,-5,-1,1
1519294757520043,0,1,5,-10,-3,-2,-2,-1
1519294757528049,2,-3,-11,-28,-4,0,0,-2
1519294757528049,-14,-3,-10,13,10,2,-1,-6
1519294757535111,-9,3,17,14,-6,4,3,1
1519294757535111,23,2,3,-10,-4,-5,-3,-1
1519294757542083,44,12,-7,-2,2,4,5,11
1519294757542083,-38,-7,-6,-34,1,-4,-3,-6
1519294757558328,31,5,28,-49,1,3,2,2
1519294757558328,2,-3,-3,101,-5,-4,3,2
1519294757565144,-9,7,-10,-5,-1,-3,-5,1
1519294757565144,-16,-24,-12,-36,-1,-6,-10,-14
1519294757580639,31,-4,-4,78,16,8,6,7
1519294757580639,-5,7,17,-33,6,0,-3,-3
1519294757588712,-14,-3,1,-28,-21,-6,-1,-9
1519294757588712,-19,8,16,74,15,3,2,2
1519294757603439,9,3,22,74,-18,-3,-3,-2
1519294757603439,-6,-8,-30,-34,4,0,-5,-1
1519294757610453,12,6,-14,-46,1,1,1,2
1519294757610453,54,8,-27,-15,-2,-1,-1,7
1519294757625497,-23,-10,-7,9,11,-3,-10,-15
1519294757625497,67,-3,10,-33,-15,-1,12,18
1519294757632516,-11,-4,12,53,10,6,5,17
1519294757632516,2,5,-9,-50,1,0,0,-5
1519294757641536,-7,3,-19,-93,-15,-5,-3,5
1519294757641536,-16,-15,5,15,-13,-7,-8,-8
1519294757648555,11,-8,0,-46,-1,-4,-5,-6
1519294757648555,6,6,10,44,7,5,5,4
1519294757663598,-24,-2,-5,37,6,0,-2,-5
1519294757663598,-24,8,9,-27,0,3,2,-4
1519294757663598,10,-4,5,25,-2,-2,0,-3
1519294757663598,-7,3,-12,-49,-24,-6,-12,-2
1519294757677640,-3,-9,1,10,-2,-2,12,-2
1519294757677640,1,4,-2,8,1,1,-17,-2
1519294757685653,46,-2,5,38,7,1,18,4
1519294757685653,-20,-2,7,8,-4,0,25,0
1519294757699693,9,6,-2,-27,-20,-3,-6,1
1519294757699693,-13,1,1,-5,12,3,4,0
1519294757707716,-4,-7,-14,12,9,1,-15,-5
1519294757707716,26,-1,2,-12,-2,1,-8,2
1519294757731779,-2,2,6,10,-5,-3,2,0
1519294757731779,-17,2,-14,5,-8,-2,0,-4
1519294757731779,-22,-4,15,-12,1,-2,-7,-8
1519294757731779,17,0,1,12,18,2,1,4
1519294757737931,-11,7,19,35,2,1,1,1
1519294757737931,0,-4,-12,-70,-9,-2,-5,-4
1519294757744948,-12,-4,-10,21,-12,-1,1,3
1519294757744948,-1,-1,16,13,-1,1,3,-1
1519294757759985,6,0,-3,-14,4,-1,-5,0
1519294757759985,-6,3,10,15,11,4,3,-4
1519294757768009,-1,-6,-5,-5,0,1,1,0
1519294757768009,-4,18,4,-1,-3,-3,-7,-4
1519294757783050,-6,-29,-14,6,-5,0,-3,-2
1519294757783050,13,10,4,3,-3,0,4,4
1519294757784049,3,-8,-1,4,4,0,3,2
1519294757784049,-1,-3,-1,-31,-9,-5,-6,-4
1519294757797087,-6,4,-19,-22,5,0,-1,-2
1519294757797087,-3,-1,-16,32,7,1,2,1
1519294757805108,-5,0,4,-3,-7,-2,-2,0
1519294757805108,2,-4,1,13,-4,-1,6,1
1519294757820147,-4,10,12,1,6,1,-2,-2
1519294757820147,-18,-11,-6,-16,0,-2,2,1
1519294757828166,-12,-1,-4,10,-3,3,9,-6
1519294757828166,4,6,13,-21,-4,-4,-6,0
1519294757843207,-4,-1,-1,8,8,0,1,3
1519294757843207,-2,1,2,18,0,1,-4,0
1519294757844211,6,-2,-9,-81,-10,-4,-5,0
1519294757844211,-6,-2,1,35,1,1,2,0
1519294757858345,24,4,4,3,6,-1,-5,-1
1519294757858345,-8,-15,-4,8,1,-1,-1,0
1519294757865265,-13,16,9,-1,0,2,-2,-3
1519294757865265,3,0,-15,7,-11,-2,-5,-2
1519294757880540,-4,6,10,8,8,0,2,2
1519294757880540,-6,-17,-2,-41,-7,-3,1,-2
1519294757888327,1,1,2,11,20,2,-1,-3
1519294757888327,1,-3,6,2,-8,-3,-4,0
1519294757903602,5,2,8,36,-3,1,0,1
1519294757903602,4,5,4,-10,-4,0,3,-2
1519294757904369,-6,-5,-7,-9,-30,-6,-6,0
1519294757904369,2,-5,-18,10,35,4,0,-1
1519294757917403,-2,-4,11,-27,-1,4,3,1
1519294757917403,1,2,2,21,-5,-1,-1,-2
1519294757925789,-2,18,-6,-38,5,-3,-3,-3
1519294757925789,0,-11,8,3,-9,-2,-2,-1
1519294757940823,-5,-12,-13,6,0,-4,-7,0
1519294757940823,-2,10,7,14,-6,-1,8,-2
1519294757948799,2,-10,7,29,3,0,-2,-2
1519294757948799,3,14,-38,-43,-9,-2,0,2
1519294757963839,-5,-2,42,-4,-2,-3,-4,-2
1519294757963839,4,1,-4,-5,5,3,-4,-2
1519294757963839,-2,2,-4,13,0,0,2,2
1519294757963839,1,-11,18,23,2,2,3,-1
1519294757977875,-30,0,-34,-5,-9,-2,-6,-2
1519294757977875,14,1,7,5,6,-4,-6,-8
1519294757984895,4,-4,3,-28,-1,0,2,2
1519294757984895,-19,-6,-4,7,-4,2,-4,-4
1519294757999932,17,2,-4,9,-2,-1,-1,1
1519294757999932,-8,7,-2,34,3,2,18,4
1519294758008189,1,-4,-2,-20,-12,-5,-9,-4
